ID,appid,ID_Tags,weights
330,3810,106,0.3333333333333333
331,3810,319,0.3333333333333333
332,3820,14,0.3333333333333333
333,3820,106,0.3333333333333333
334,3820,319,0.3333333333333333
335,3830,17,0.3333333333333333
336,3830,64,0.3333333333333333
337,3830,213,0.3333333333333333
338,3900,281,0.3333333333333333
339,3900,311,0.3333333333333333
340,3900,313,0.3333333333333333
341,3910,281,0.3333333333333333
342,3910,311,0.3333333333333333
343,3910,313,0.3333333333333333
344,3920,201,0.3333333333333333
345,3920,211,0.3333333333333333
346,3920,244,0.3333333333333333
347,3960,281,0.5
348,3960,313,0.5
349,3980,57,0.3333333333333333
350,3980,259,0.3333333333333333
351,3980,281,0.3333333333333333
352,3990,11,0.3333333333333333
353,3990,281,0.3333333333333333
354,3990,311,0.3333333333333333
355,4000,115,0.3333333333333333
356,4000,183,0.3333333333333333
357,4000,249,0.3333333333333333
358,4100,46,1.0
359,4230,228,0.5
360,4230,259,0.5
361,4290,228,0.5
362,4290,259,0.5
363,4300,14,0.3333333333333333
364,4300,141,0.3333333333333333
365,4300,224,0.3333333333333333
366,4420,15,0.3333333333333333
367,4420,129,0.3333333333333333
368,4420,244,0.3333333333333333
369,4460,57,0.3333333333333333
370,4460,259,0.3333333333333333
371,4460,281,0.3333333333333333
372,4470,15,0.3333333333333333
373,4470,129,0.3333333333333333
374,4470,244,0.3333333333333333
375,4500,27,0.3333333333333333
376,4500,201,0.3333333333333333
377,4500,218,0.3333333333333333
378,4520,14,0.3333333333333333
379,4520,281,0.3333333333333333
380,4520,291,0.3333333333333333
381,4530,14,0.3333333333333333
382,4530,281,0.3333333333333333
383,4530,291,0.3333333333333333
384,4560,246,0.3333333333333333
385,4560,281,0.3333333333333333
386,4560,337,0.3333333333333333
387,4570,246,0.3333333333333333
388,4570,281,0.3333333333333333
389,4570,331,0.3333333333333333
390,4580,246,0.3333333333333333
391,4580,281,0.3333333333333333
392,4580,331,0.3333333333333333
393,4700,135,0.3333333333333333
394,4700,168,0.3333333333333333
395,4700,281,0.3333333333333333
396,4720,14,0.3333333333333333
397,4720,27,0.3333333333333333
398,4720,137,0.3333333333333333
399,4760,135,0.3333333333333333
400,4760,243,0.3333333333333333
401,4760,281,0.3333333333333333
402,4770,135,0.3333333333333333
403,4770,246,0.3333333333333333
404,4770,281,0.3333333333333333
405,4780,135,0.3333333333333333
406,4780,168,0.3333333333333333
407,4780,281,0.3333333333333333
408,4800,244,0.3333333333333333
409,4800,246,0.3333333333333333
410,4800,281,0.3333333333333333
411,4850,59,0.3333333333333333
412,4850,246,0.3333333333333333
413,4850,281,0.3333333333333333
414,4870,135,0.3333333333333333
415,4870,246,0.3333333333333333
416,4870,281,0.3333333333333333
417,4880,135,0.3333333333333333
418,4880,246,0.3333333333333333
419,4880,281,0.3333333333333333
420,4890,135,0.3333333333333333
421,4890,246,0.3333333333333333
422,4890,281,0.3333333333333333
423,4900,49,0.3333333333333333
424,4900,141,0.3333333333333333
425,4900,224,0.3333333333333333
426,4920,113,0.3333333333333333
427,4920,183,0.3333333333333333
428,4920,281,0.3333333333333333
429,6000,14,0.3333333333333333
430,6000,113,0.3333333333333333
431,6000,277,0.3333333333333333
432,6010,17,0.3333333333333333
433,6010,59,0.3333333333333333
434,6010,214,0.3333333333333333
435,6020,14,0.3333333333333333
436,6020,251,0.3333333333333333
437,6020,277,0.3333333333333333
438,6030,14,0.3333333333333333
439,6030,59,0.3333333333333333
440,6030,277,0.3333333333333333
441,6040,17,0.3333333333333333
442,6040,214,0.3333333333333333
443,6040,251,0.3333333333333333
444,6060,14,0.3333333333333333
445,6060,183,0.3333333333333333
446,6060,277,0.3333333333333333
447,6080,14,0.3333333333333333
448,6080,259,0.3333333333333333
449,6080,281,0.3333333333333333
450,6090,14,0.3333333333333333
451,6090,64,0.3333333333333333
452,6090,298,0.3333333333333333
453,6120,14,0.3333333333333333
454,6120,34,0.3333333333333333
455,6120,141,0.3333333333333333
456,6200,64,0.3333333333333333
457,6200,224,0.3333333333333333
458,6200,281,0.3333333333333333
459,6210,160,0.3333333333333333
460,6210,259,0.3333333333333333
461,6210,281,0.3333333333333333
462,6220,82,0.3333333333333333
463,6220,91,0.3333333333333333
464,6220,228,0.3333333333333333
465,6250,14,0.3333333333333333
466,6250,125,0.3333333333333333
467,6250,281,0.3333333333333333
468,6270,228,0.5
469,6270,259,0.5
470,6300,17,0.3333333333333333
471,6300,106,0.3333333333333333
472,6300,280,0.3333333333333333
473,6310,17,0.3333333333333333
474,6310,106,0.3333333333333333
475,6310,214,0.3333333333333333
476,6370,14,0.3333333333333333
477,6370,114,0.3333333333333333
478,6370,176,0.3333333333333333
479,6400,14,0.3333333333333333
480,6400,246,0.3333333333333333
481,6400,281,0.3333333333333333
482,6420,251,0.3333333333333333
483,6420,271,0.3333333333333333
484,6420,281,0.3333333333333333
485,6510,14,0.3333333333333333
486,6510,17,0.3333333333333333
487,6510,298,0.3333333333333333
488,6550,14,0.3333333333333333
489,6550,126,0.3333333333333333
490,6550,129,0.3333333333333333
491,6800,14,0.3333333333333333
492,6800,278,0.3333333333333333
493,6800,281,0.3333333333333333
494,6810,14,0.3333333333333333
495,6810,281,0.3333333333333333
496,6810,291,0.3333333333333333
497,6830,278,0.3333333333333333
498,6830,281,0.3333333333333333
499,6830,291,0.3333333333333333
500,6840,14,0.3333333333333333
501,6840,281,0.3333333333333333
502,6840,291,0.3333333333333333
503,6850,14,0.3333333333333333
504,6850,278,0.3333333333333333
505,6850,297,0.3333333333333333
506,6860,14,0.3333333333333333
507,6860,278,0.3333333333333333
508,6860,297,0.3333333333333333
509,6870,14,0.3333333333333333
510,6870,191,0.3333333333333333
511,6870,337,0.3333333333333333
512,6880,14,0.3333333333333333
513,6880,201,0.3333333333333333
514,6880,256,0.3333333333333333
515,6900,14,0.3333333333333333
516,6900,59,0.3333333333333333
517,6900,278,0.3333333333333333
518,6910,74,0.3333333333333333
519,6910,244,0.3333333333333333
520,6910,278,0.3333333333333333
521,6920,14,0.3333333333333333
522,6920,74,0.3333333333333333
523,6920,113,0.3333333333333333
524,6980,14,0.3333333333333333
525,6980,27,0.3333333333333333
526,6980,278,0.3333333333333333
527,7000,14,0.3333333333333333
528,7000,17,0.3333333333333333
529,7000,106,0.3333333333333333
530,7010,14,0.3333333333333333
531,7010,74,0.3333333333333333
532,7010,113,0.3333333333333333
533,7020,14,0.3333333333333333
534,7020,251,0.3333333333333333
535,7020,298,0.3333333333333333
536,7110,104,0.3333333333333333
537,7110,244,0.3333333333333333
538,7110,280,0.3333333333333333
539,7200,152,0.3333333333333333
540,7200,183,0.3333333333333333
541,7200,228,0.3333333333333333
542,7210,17,0.3333333333333333
543,7210,187,0.3333333333333333
544,7210,214,0.3333333333333333
545,7220,17,0.3333333333333333
546,7220,187,0.3333333333333333
547,7220,214,0.3333333333333333
548,7260,14,0.3333333333333333
549,7260,129,0.3333333333333333
550,7260,244,0.3333333333333333
551,7340,49,0.3333333333333333
552,7340,141,0.3333333333333333
553,7340,224,0.3333333333333333
554,7510,14,0.3333333333333333
555,7510,106,0.3333333333333333
556,7510,129,0.3333333333333333
557,7520,104,0.3333333333333333
558,7520,201,0.3333333333333333
559,7520,244,0.3333333333333333
560,7530,104,0.3333333333333333
561,7530,281,0.3333333333333333
562,7530,307,0.3333333333333333
563,7600,160,0.3333333333333333
564,7600,281,0.3333333333333333
565,7600,310,0.3333333333333333
566,7610,160,0.3333333333333333
567,7610,281,0.3333333333333333
568,7610,310,0.3333333333333333
569,7620,160,0.3333333333333333
570,7620,281,0.3333333333333333
571,7620,310,0.3333333333333333
572,7650,251,0.3333333333333333
573,7650,281,0.3333333333333333
574,7650,311,0.3333333333333333
575,7660,281,0.3333333333333333
576,7660,291,0.3333333333333333
577,7660,311,0.3333333333333333
578,7730,251,0.3333333333333333
579,7730,271,0.3333333333333333
580,7730,281,0.3333333333333333
581,7760,59,0.3333333333333333
582,7760,281,0.3333333333333333
583,7760,313,0.3333333333333333
584,7770,14,0.3333333333333333
585,7770,256,0.3333333333333333
586,7770,281,0.3333333333333333
587,7830,246,0.3333333333333333
588,7830,281,0.3333333333333333
589,7830,337,0.3333333333333333
590,7840,14,0.3333333333333333
591,7840,228,0.3333333333333333
592,7840,256,0.3333333333333333
593,7860,14,0.3333333333333333
594,7860,113,0.3333333333333333
595,7860,336,0.3333333333333333
596,7940,14,0.3333333333333333
597,7940,113,0.3333333333333333
598,7940,183,0.3333333333333333
599,8000,14,0.3333333333333333
600,8000,17,0.3333333333333333
601,8000,106,0.3333333333333333
602,8080,14,0.3333333333333333
603,8080,70,0.3333333333333333
604,8080,298,0.3333333333333333
605,8100,14,0.3333333333333333
606,8100,113,0.3333333333333333
607,8100,260,0.3333333333333333
608,8140,14,0.3333333333333333
609,8140,17,0.3333333333333333
610,8140,106,0.3333333333333333
611,8170,14,0.3333333333333333
612,8170,281,0.3333333333333333
613,8170,337,0.3333333333333333
614,8190,14,0.3333333333333333
615,8190,201,0.3333333333333333
616,8190,249,0.3333333333333333
617,8310,17,0.5
618,8310,214,0.5
619,8320,17,0.5
620,8320,214,0.5
621,8330,46,0.5
622,8330,49,0.5
623,8340,17,0.3333333333333333
624,8340,64,0.3333333333333333
625,8340,214,0.3333333333333333
626,8400,24,0.3333333333333333
627,8400,49,0.3333333333333333
628,8400,315,0.3333333333333333
629,8500,163,0.3333333333333333
630,8500,251,0.3333333333333333
631,8500,271,0.3333333333333333
632,8600,91,0.3333333333333333
633,8600,228,0.3333333333333333
634,8600,259,0.3333333333333333
635,8790,228,0.3333333333333333
636,8790,259,0.3333333333333333
637,8790,276,0.3333333333333333
638,8800,11,0.3333333333333333
639,8800,281,0.3333333333333333
640,8800,313,0.3333333333333333
641,8870,14,0.3333333333333333
642,8870,113,0.3333333333333333
643,8870,280,0.3333333333333333
644,8880,244,0.3333333333333333
645,8880,281,0.3333333333333333
646,8880,285,0.3333333333333333
647,8890,244,0.3333333333333333
648,8890,281,0.3333333333333333
649,8890,285,0.3333333333333333
650,8930,281,0.3333333333333333
651,8930,311,0.3333333333333333
652,8930,313,0.3333333333333333
653,8970,141,0.5
654,8970,214,0.5
655,9000,14,0.3333333333333333
656,9000,59,0.3333333333333333
657,9000,113,0.3333333333333333
658,9010,14,0.3333333333333333
659,9010,59,0.3333333333333333
660,9010,113,0.3333333333333333
661,9030,14,0.3333333333333333
662,9030,113,0.3333333333333333
663,9030,256,0.3333333333333333
664,9040,14,0.3333333333333333
665,9040,113,0.3333333333333333
666,9040,256,0.3333333333333333
667,9050,14,0.3333333333333333
668,9050,113,0.3333333333333333
669,9050,137,0.3333333333333333
670,9060,14,0.3333333333333333
671,9060,59,0.3333333333333333
672,9060,113,0.3333333333333333
673,9160,14,0.3333333333333333
674,9160,59,0.3333333333333333
675,9160,113,0.3333333333333333
676,9180,14,0.3333333333333333
677,9180,59,0.3333333333333333
678,9180,213,0.3333333333333333
679,9200,14,0.3333333333333333
680,9200,113,0.3333333333333333
681,9200,218,0.3333333333333333
682,9310,246,0.3333333333333333
683,9310,281,0.3333333333333333
684,9310,331,0.3333333333333333
685,9340,14,0.3333333333333333
686,9340,246,0.3333333333333333
687,9340,281,0.3333333333333333
688,9350,246,0.3333333333333333
689,9350,251,0.3333333333333333
690,9350,281,0.3333333333333333
691,9420,246,0.3333333333333333
692,9420,251,0.3333333333333333
693,9420,281,0.3333333333333333
694,9450,246,0.3333333333333333
695,9450,281,0.3333333333333333
696,9450,331,0.3333333333333333
697,9460,14,0.3333333333333333
698,9460,113,0.3333333333333333
699,9460,256,0.3333333333333333
700,9480,14,0.3333333333333333
701,9480,52,0.3333333333333333
702,9480,201,0.3333333333333333
703,9500,141,0.3333333333333333
704,9500,209,0.3333333333333333
705,9500,213,0.3333333333333333
706,9710,14,0.3333333333333333
707,9710,281,0.3333333333333333
708,9710,334,0.3333333333333333
709,9760,14,0.3333333333333333
710,9760,246,0.3333333333333333
711,9760,281,0.3333333333333333
712,9800,14,0.3333333333333333
713,9800,17,0.3333333333333333
714,9800,278,0.3333333333333333
715,9850,246,0.3333333333333333
716,9850,259,0.3333333333333333
717,9850,281,0.3333333333333333
718,9880,114,0.3333333333333333
719,9880,163,0.3333333333333333
720,9880,285,0.3333333333333333
721,9900,114,0.3333333333333333
722,9900,251,0.3333333333333333
723,9900,271,0.3333333333333333
724,9940,23,0.3333333333333333
725,9940,106,0.3333333333333333
726,9940,213,0.3333333333333333
727,9960,17,1.0
728,9970,14,0.5
729,9970,271,0.5
730,9980,49,0.3333333333333333
731,9980,224,0.3333333333333333
732,9980,233,0.3333333333333333
733,10090,113,0.3333333333333333
734,10090,337,0.3333333333333333
735,10090,339,0.3333333333333333
736,10100,17,0.3333333333333333
737,10100,59,0.3333333333333333
738,10100,214,0.3333333333333333
739,10110,17,0.3333333333333333
740,10110,59,0.3333333333333333
741,10110,214,0.3333333333333333
742,10120,14,0.3333333333333333
743,10120,49,0.3333333333333333
744,10120,271,0.3333333333333333
745,10130,14,0.3333333333333333
746,10130,113,0.3333333333333333
747,10130,302,0.3333333333333333
748,10140,122,0.3333333333333333
749,10140,172,0.3333333333333333
750,10140,276,0.3333333333333333
751,10150,14,0.3333333333333333
752,10150,17,0.3333333333333333
753,10150,201,0.3333333333333333
754,10180,14,0.3333333333333333
755,10180,113,0.3333333333333333
756,10180,183,0.3333333333333333
757,10220,14,0.3333333333333333
758,10220,78,0.3333333333333333
759,10220,123,0.3333333333333333
760,10230,17,0.5
761,10230,214,0.5
762,10240,17,0.5
763,10240,214,0.5
764,10250,191,0.5
765,10250,259,0.5
766,10260,191,0.5
767,10260,259,0.5
768,10270,244,0.3333333333333333
769,10270,281,0.3333333333333333
770,10270,313,0.3333333333333333
771,10460,14,0.3333333333333333
772,10460,24,0.3333333333333333
773,10460,298,0.3333333333333333
774,10500,135,0.3333333333333333
775,10500,171,0.3333333333333333
776,10500,281,0.3333333333333333
777,10680,14,0.3333333333333333
778,10680,19,0.3333333333333333
779,10680,113,0.3333333333333333
780,11020,114,0.3333333333333333
781,11020,183,0.3333333333333333
782,11020,228,0.3333333333333333
783,11040,17,0.3333333333333333
784,11040,83,0.3333333333333333
785,11040,214,0.3333333333333333
786,11050,17,0.3333333333333333
787,11050,214,0.3333333333333333
788,11050,319,0.3333333333333333
789,11130,17,0.3333333333333333
790,11130,83,0.3333333333333333
791,11130,214,0.3333333333333333
792,11140,17,0.3333333333333333
793,11140,158,0.3333333333333333
794,11140,214,0.3333333333333333
795,11150,17,0.3333333333333333
796,11150,83,0.3333333333333333
797,11150,214,0.3333333333333333
798,11190,17,0.3333333333333333
799,11190,83,0.3333333333333333
800,11190,214,0.3333333333333333
801,11200,14,0.3333333333333333
802,11200,146,0.3333333333333333
803,11200,251,0.3333333333333333
804,11230,49,0.3333333333333333
805,11230,141,0.3333333333333333
806,11230,228,0.3333333333333333
807,11240,14,0.3333333333333333
808,11240,113,0.3333333333333333
809,11240,271,0.3333333333333333
810,11250,259,0.3333333333333333
811,11250,281,0.3333333333333333
812,11250,337,0.3333333333333333
813,11260,259,0.3333333333333333
814,11260,281,0.3333333333333333
815,11260,337,0.3333333333333333
816,11280,14,0.3333333333333333
817,11280,49,0.3333333333333333
818,11280,141,0.3333333333333333
819,11330,49,0.3333333333333333
820,11330,141,0.3333333333333333
821,11330,224,0.3333333333333333
822,11340,14,0.3333333333333333
823,11340,141,0.3333333333333333
824,11340,304,0.3333333333333333
825,11360,141,0.3333333333333333
826,11360,209,0.3333333333333333
827,11360,224,0.3333333333333333
828,11450,244,0.3333333333333333
829,11450,297,0.3333333333333333
830,11450,321,0.3333333333333333
831,11480,246,0.3333333333333333
832,11480,281,0.3333333333333333
833,11480,337,0.3333333333333333
834,11560,246,0.5
835,11560,281,0.5
836,11590,160,0.3333333333333333
837,11590,259,0.3333333333333333
838,11590,260,0.3333333333333333
839,12100,14,0.3333333333333333
840,12100,59,0.3333333333333333
841,12100,201,0.3333333333333333
842,12110,1,0.3333333333333333
843,12110,14,0.3333333333333333
844,12110,201,0.3333333333333333
845,12120,14,0.3333333333333333
846,12120,183,0.3333333333333333
847,12120,201,0.3333333333333333
848,12130,123,0.3333333333333333
849,12130,278,0.3333333333333333
850,12130,322,0.3333333333333333
851,12140,14,0.3333333333333333
852,12140,59,0.3333333333333333
853,12140,193,0.3333333333333333
854,12150,14,0.3333333333333333
855,12150,193,0.3333333333333333
856,12150,298,0.3333333333333333
857,12170,14,0.3333333333333333
858,12170,59,0.3333333333333333
859,12170,201,0.3333333333333333
860,12180,14,0.3333333333333333
861,12180,59,0.3333333333333333
862,12180,201,0.3333333333333333
863,12200,14,0.3333333333333333
864,12200,17,0.3333333333333333
865,12200,201,0.3333333333333333
866,12210,14,0.3333333333333333
867,12210,41,0.3333333333333333
868,12210,201,0.3333333333333333
869,12220,14,0.3333333333333333
870,12220,183,0.3333333333333333
871,12220,201,0.3333333333333333
872,12310,17,0.3333333333333333
873,12310,244,0.3333333333333333
874,12310,251,0.3333333333333333
875,12320,14,0.3333333333333333
876,12320,129,0.3333333333333333
877,12320,244,0.3333333333333333
878,12330,14,0.3333333333333333
879,12330,251,0.3333333333333333
880,12330,271,0.3333333333333333
881,12340,17,0.3333333333333333
882,12340,64,0.3333333333333333
883,12340,214,0.3333333333333333
884,12360,82,0.3333333333333333
885,12360,183,0.3333333333333333
886,12360,228,0.3333333333333333
887,12390,14,0.3333333333333333
888,12390,113,0.3333333333333333
889,12390,256,0.3333333333333333
890,12420,246,0.5
891,12420,281,0.5
892,12430,49,0.5
